"attributeA_option1","attributeA_option2","attributeA_option3","attributeB_option1","attributeB_option2","attributeB_option3","ppntid","Aweight","Bweight","toleranceA","toleranceB","calcsd","orderr","value1","value2","value3","choice","oraclechoice"
8.32564145093784,1.81851955829188,4.27280660718679,8.08825929882005,9.49500386603177,8.77582003828138,38,1,1.94209017325193,3,3,3,0.1,24.0337703538898,20.2586732615012,21.3162404657604,2,1
8.32564145093784,1.81851955829188,4.27280660718679,8.08825929882005,9.49500386603177,8.77582003828138,39,1,0.0329636340029538,3,3,3,0.1,8.59225987018513,2.13150939058838,4.56208952700449,1,1
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,0,1,2.92900152504444,3,3,3,0.1,11.1493686453605,24.3206045764958,2.01764765776982,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,1,1,0.0447289785370231,3,3,3,0.1,3.29348312182971,3.23413251353258,0.25391165900178,2,1
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,2,1,1.46869805990718,3,3,3,0.1,7.17194395100383,13.6445510050841,1.12467039953287,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,3,1,1.38687478960492,3,3,3,0.1,6.94908212560738,13.04635368652,1.07463537508839,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,4,1,4.06787107465789,3,3,3,0.1,14.2513046322464,32.6467043309601,2.71406770482337,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,5,1,1.30213885684498,3,3,3,0.1,6.71828708916127,12.4268623416277,1.02281925418163,1,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,6,1,3.62202946329489,3,3,3,0.1,13.0369670119215,29.3872250234667,2.44143504371725,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,7,1,4.53046075650491,3,3,3,0.1,15.5112589279517,36.0286262005469,2.99694183040495,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,8,1,4.74520110525191,3,3,3,0.1,16.0961466491493,37.5985597944189,3.12825580207927,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,9,1,0.365722347050905,3,3,3,0.1,4.16777191257216,5.58086555918758,0.450199475178965,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,10,1,3.77337513491511,3,3,3,0.1,13.449186818323,30.4936899032627,2.53398309699243,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,11,1,1.43000310403295,3,3,3,0.1,7.06655060180244,13.3616581463605,1.10100838925275,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,12,1,0.500267607858405,3,3,3,0.1,4.53423248437811,6.56450522481379,0.532474057807147,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,13,1,4.77034387527965,3,3,3,0.1,16.1646279455238,37.7823747110839,3.14363063503685,1,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,14,1,2.07803559256718,3,3,3,0.1,8.83159498071116,18.099323795162,1.49728100564716,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,15,1,2.27551208809018,3,3,3,0.1,9.36946119044066,19.5430440188212,1.61803811110386,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,16,1,4.85527827986516,3,3,3,0.1,16.3959635591575,38.4033170529043,3.19556812169454,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,17,1,2.91993989842013,3,3,3,0.1,11.1246875168369,24.2543564208248,2.01210646260639,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,18,1,4.81102312216535,3,3,3,0.1,16.2754259029167,38.0797744155731,3.16850604156594,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,19,1,3.8085120159667,3,3,3,0.1,13.5448890485194,30.750570225329,2.55546934040245,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,20,1,3.57254267670214,3,3,3,0.1,12.902179981871,29.0254347535986,2.41117381646857,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,21,1,4.98306428431533,3,3,3,0.1,16.7440139622602,39.3375408370398,3.27370941124099,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,22,1,2.53135447157547,3,3,3,0.1,10.0662984151896,21.4134682540125,1.77448602456822,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,23,1,2.44971619104035,3,3,3,0.1,9.84394044593372,20.8166233671253,1.72456412158036,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,24,1,3.24580684304237,3,3,3,0.1,12.0122504539646,26.6367194302917,2.21137447621168,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,25,1,4.15403206134215,3,3,3,0.1,14.4859810843056,33.2766140254635,2.76675524785339,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,26,1,2.4099950119853,3,3,3,0.1,9.73575197536286,20.5262279488884,1.70027457463801,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,27,1,4.20873111812398,3,3,3,0.1,14.6349647609153,33.676510399368,2.80020378435234,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,28,1,2.56850867532194,3,3,3,0.1,10.1674952218865,21.685096911391,1.79720586313984,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,29,1,2.64888767735101,3,3,3,0.1,10.3864232975986,22.2727354072008,1.84635771586451,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,30,1,2.83556106267497,3,3,3,0.1,10.8948651045876,23.6374757571718,1.96050870693726,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,31,1,1.1947443918325,3,3,3,0.1,6.42577706821319,11.6417179595739,0.957147414590635,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,32,1,4.38997967052273,3,3,3,0.1,15.1286309647817,35.001590631899,2.91103748381579,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,33,1,3.2726100855507,3,3,3,0.1,12.0852543748527,26.83267380535,2.227764690012,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,34,1,2.41185447317548,3,3,3,0.1,9.74081658489957,20.5398221830693,1.70141163730687,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,35,1,4.85514898551628,3,3,3,0.1,16.3956114004806,38.4023718018465,3.19548905805063,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,36,1,2.30012955260463,3,3,3,0.1,9.43651171357491,19.7230185078387,1.63309171913238,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,37,1,3.1102824350819,3,3,3,0.1,11.643122981642,25.6459213707364,2.12850114396676,2,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,38,1,1.94209017325193,3,3,3,0.1,8.46132080087258,17.1054477864783,1.41415022447176,1,2
3.17165492102504,2.90712584508583,0.226559836883098,2.72369736107066,7.31084587983787,0.611501156818122,39,1,0.0329636340029538,3,3,3,0.1,3.26143788397018,3.14811789292081,0.246717137208833,3,1
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,0,1,2.92900152504444,3,3,3,0.1,12.8326010454964,12.3352981199654,18.2121734332661,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,1,1,0.0447289785370231,3,3,3,0.1,3.11089910918036,0.7995476863846,8.86595193105665,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,2,1,1.46869805990718,3,3,3,0.1,7.910515911127,6.49476257435086,13.4801935577361,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,3,1,1.38687478960492,3,3,3,0.1,7.63472316529358,6.16750750027358,13.2150527307341,2,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,4,1,4.06787107465789,3,3,3,0.1,16.6712640453212,16.8902473104133,21.902576091537,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,5,1,1.30213885684498,3,3,3,0.1,7.34911302675609,5.82860312930524,12.9404736873182,2,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,6,1,3.62202946329489,3,3,3,0.1,15.1685145004744,15.1070879596034,20.4578671094589,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,7,1,4.53046075650491,3,3,3,0.1,18.2304644791282,18.740391163635,23.4015556648836,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,8,1,4.74520110525191,3,3,3,0.1,18.9542662802953,19.5992528111465,24.0974021330967,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,9,1,0.365722347050905,3,3,3,0.1,4.19283634011395,2.0833720581467,9.90610159600558,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,10,1,3.77337513491511,3,3,3,0.1,15.6786387987572,15.7124003456079,20.9482889220841,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,11,1,1.43000310403295,3,3,3,0.1,7.78009105654669,6.34000072476626,13.3548060907796,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,12,1,0.500267607858405,3,3,3,0.1,4.64633333161646,2.62149060473682,10.3420832133122,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,13,1,4.77034387527965,3,3,3,0.1,19.0390122646368,19.6998122123723,24.1788749807799,1,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,14,1,2.07803559256718,3,3,3,0.1,9.96434327161824,8.93182966604828,15.454696125722,2,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,15,1,2.27551208809018,3,3,3,0.1,10.6299556913695,9.7216439197706,16.0946006558514,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,16,1,4.85527827986516,3,3,3,0.1,19.3252913704441,20.0395103784522,24.4540971540019,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,17,1,2.91993989842013,3,3,3,0.1,12.8020580119656,12.2990558226183,18.1828100606182,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,18,1,4.81102312216535,3,3,3,0.1,19.1761253518502,19.8625103042942,24.310692361352,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,19,1,3.8085120159667,3,3,3,0.1,15.7970708397822,15.8529315486373,21.0621467728627,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,20,1,3.57254267670214,3,3,3,0.1,15.0017148027055,14.9091637999795,20.2975097016653,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,21,1,4.98306428431533,3,3,3,0.1,19.7560056759981,20.550595039306,24.8681760190245,1,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,22,1,2.53135447157547,3,3,3,0.1,11.4922956245122,10.7448946142282,16.9236345100211,2,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,23,1,2.44971619104035,3,3,3,0.1,11.2171264034493,10.4183794132913,16.6590931254475,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,24,1,3.24580684304237,3,3,3,0.1,13.9004220727239,13.6023722350245,19.2387521033963,2,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,25,1,4.15403206134215,3,3,3,0.1,16.961677457222,17.2348512351375,22.181772891914,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,26,1,2.4099950119853,3,3,3,0.1,11.083242570661,10.2595131476669,16.5303802760924,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,27,1,4.20873111812398,3,3,3,0.1,17.1460455839008,17.4536220544041,22.3590201847414,1,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,28,1,2.56850867532194,3,3,3,0.1,11.617527234452,10.8934941709853,17.0440293105656,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,29,1,2.64888767735101,3,3,3,0.1,11.8884519432184,11.2149728428364,17.3044901182656,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,30,1,2.83556106267497,3,3,3,0.1,12.5176515012699,11.9615796738366,17.9093881574324,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,31,1,1.1947443918325,3,3,3,0.1,6.98713025237311,5.39907515427666,12.5924717416167,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,32,1,4.38997967052273,3,3,3,0.1,17.756960251082,18.1785320735531,22.9463395487609,1,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,33,1,3.2726100855507,3,3,3,0.1,13.9907648300019,13.7095727548787,19.3256055603498,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,34,1,2.41185447317548,3,3,3,0.1,11.0895100530718,10.2669501287028,16.5364056900843,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,35,1,4.85514898551628,3,3,3,0.1,19.324855572127,20.0389932611143,24.4536781874847,1,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,36,1,2.30012955260463,3,3,3,0.1,10.7129310858852,9.82010234294912,16.174371299043,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,37,1,3.1102824350819,3,3,3,0.1,13.4436247770305,13.060337554639,18.7995976492556,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,38,1,1.94209017325193,3,3,3,0.1,9.50612691900943,8.38811113580461,15.0141774227757,3,3
2.96013603452593,0.620652548968792,8.72101176530123,3.37059060111642,3.99953549727798,3.24040857842192,39,1,0.0329636340029538,3,3,3,0.1,3.07124294947493,0.752491773282885,8.82782740770036,3,3
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,0,1,2.92900152504444,3,3,3,0.1,5.91173163684378,28.8172888841265,19.9282445609379,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,1,1,0.0447289785370231,3,3,3,0.1,3.33680357540526,5.81094833307074,7.02203359205503,1,3
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,2,1,1.46869805990718,3,3,3,0.1,4.60804888496548,17.1692083767846,13.3938466163074,3,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,3,1,1.38687478960492,3,3,3,0.1,4.53500133783437,16.5165467467821,13.027713259748,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,4,1,4.06787107465789,3,3,3,0.1,6.92845495765772,37.9014583858477,25.024326999869,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,5,1,1.30213885684498,3,3,3,0.1,4.45935351761018,15.8406523246869,12.6485466563113,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,6,1,3.62202946329489,3,3,3,0.1,6.53043082590718,34.3452119571706,23.0293262493591,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,7,1,4.53046075650491,3,3,3,0.1,7.3414308930152,41.5912954537296,27.0942700893928,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,8,1,4.74520110525191,3,3,3,0.1,7.53313987370127,43.304167421848,28.055165497081,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,9,1,0.365722347050905,3,3,3,0.1,3.62336970908182,8.37134532454206,8.45837778867718,3,3
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,10,1,3.77337513491511,3,3,3,0.1,6.66554434605771,35.5524175891208,23.7065504491051,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,11,1,1.43000310403295,3,3,3,0.1,4.57350404701757,16.8605588583718,13.2206988794373,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,12,1,0.500267607858405,3,3,3,0.1,3.74348469891047,9.44454282573389,9.06042544292804,3,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,13,1,4.77034387527965,3,3,3,0.1,7.55558602712222,43.5047182090319,28.1676714718416,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,14,1,2.07803559256718,3,3,3,0.1,5.15203364591806,22.0295766536629,16.1204401059869,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,15,1,2.27551208809018,3,3,3,0.1,5.32833035907453,23.6047438521764,17.004085209395,3,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,16,1,4.85527827986516,3,3,3,0.1,7.6314110326383,44.1821957375552,28.5477261741701,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,17,1,2.91993989842013,3,3,3,0.1,5.90364188932478,28.7450090060276,19.8876966366177,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,18,1,4.81102312216535,3,3,3,0.1,7.59190233656774,43.8291953838212,28.3496982858464,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,19,1,3.8085120159667,3,3,3,0.1,6.69691272042327,35.8326861970072,23.8637769220989,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,20,1,3.57254267670214,3,3,3,0.1,6.48625160448707,33.9504816233438,22.80788846994,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,21,1,4.98306428431533,3,3,3,0.1,7.74549171101118,45.2014781696538,29.1195282856944,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,22,1,2.53135447157547,3,3,3,0.1,5.55673309214471,25.6454653536807,18.1488992735309,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,23,1,2.44971619104035,3,3,3,0.1,5.48385069422708,24.9942792907451,17.7835936878993,3,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,24,1,3.24580684304237,3,3,3,0.1,6.19455889750388,31.3442799769314,21.3458485509271,3,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,25,1,4.15403206134215,3,3,3,0.1,7.00537499168266,38.588719721214,25.4098702706604,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,26,1,2.4099950119853,3,3,3,0.1,5.44838969775983,24.6774441242708,17.6058539256019,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,27,1,4.20873111812398,3,3,3,0.1,7.05420745601142,39.025025620831,25.654631317074,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,28,1,2.56850867532194,3,3,3,0.1,5.58990242697163,25.9418250944859,18.3151526300362,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,29,1,2.64888767735101,3,3,3,0.1,5.6616606067337,26.5829665483593,18.6748233410831,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,30,1,2.83556106267497,3,3,3,0.1,5.82831286668619,28.0719629609147,19.5101279298204,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,31,1,1.1947443918325,3,3,3,0.1,4.36347734185188,14.9840225868463,12.1679902595104,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,32,1,4.38997967052273,3,3,3,0.1,7.21601670813352,40.4707509653103,26.4656614875395,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,33,1,3.2726100855507,3,3,3,0.1,6.21848743413118,31.5580754886509,21.4657846169142,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,34,1,2.41185447317548,3,3,3,0.1,5.45004972770518,24.6922760781492,17.6141744286133,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,35,1,4.85514898551628,3,3,3,0.1,7.6312956053887,44.1811644238448,28.5471476226925,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,36,1,2.30012955260463,3,3,3,0.1,5.3503075471376,23.8011045507549,17.1142406074787,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,37,1,3.1102824350819,3,3,3,0.1,6.07356977617766,30.2632723286444,20.7394195216425,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,38,1,1.94209017325193,3,3,3,0.1,5.03066866761781,20.9452108169774,15.5121271835273,2,2
3.29687187680975,5.4541685571894,6.82188550475985,0.892747831530869,7.97647939994931,4.4746849546209,39,1,0.0329636340029538,3,3,3,0.1,3.32630008958526,5.71710230476143,6.96938738188249,3,3
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,0,1,2.92900152504444,3,3,3,0.1,33.5062931419219,7.76250477928176,22.8658048948491,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,1,1,0.0447289785370231,3,3,3,0.1,9.64366650081768,5.731973559808,6.87295174599432,3,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,2,1,1.46869805990718,3,3,3,0.1,21.424676093118,6.73444944537877,14.7686440010272,3,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,3,1,1.38687478960492,3,3,3,0.1,20.7477226782469,6.67684576814328,14.3149463961709,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,4,1,4.06787107465789,3,3,3,0.1,42.9285715213547,8.56427026368384,29.1806635529622,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,5,1,1.30213885684498,3,3,3,0.1,20.0466717567642,6.61719157315792,13.8450985204208,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,6,1,3.62202946329489,3,3,3,0.1,39.2399631317258,8.25039725195709,26.708539541377,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,7,1,4.53046075650491,3,3,3,0.1,46.7557427362627,8.88993393646477,31.7456530713464,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,8,1,4.74520110525191,3,3,3,0.1,48.5323670615662,9.04111139115415,32.9363556860502,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,9,1,0.365722347050905,3,3,3,0.1,12.2993603659458,5.95795326370274,8.65281121545225,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,10,1,3.77337513491511,3,3,3,0.1,40.492100437541,8.35694478038994,27.5477283010758,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,11,1,1.43000310403295,3,3,3,0.1,21.1045387725174,6.70720815154406,14.5540863484755,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,12,1,0.500267607858405,3,3,3,0.1,13.4125018160723,6.05267328342927,9.39884424918004,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,13,1,4.77034387527965,3,3,3,0.1,48.740382262703,9.05881193042781,33.0757685266627,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,14,1,2.07803559256718,3,3,3,0.1,26.4659451846552,7.16342377540921,18.1473280611439,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,15,1,2.27551208809018,3,3,3,0.1,28.0997394281171,7.302447457397,19.2423052321031,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,16,1,4.85527827986516,3,3,3,0.1,49.4430752131535,9.11860584980867,33.5467168985377,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,17,1,2.91993989842013,3,3,3,0.1,33.4313230378799,7.75612538362369,22.8155595516801,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,18,1,4.81102312216535,3,3,3,0.1,49.076936338236,9.08745016743704,33.3013287714588,1,1
9.27360753528774,5.70048430701718,6.62493635434657,8.27336052898318,0.704001160338521,5.54484809981659,19,1,3.8085120159667,3,3,3,0.1,40.7828005223448,8.38168118542093,27.7425569692082,3,1
