"","attributeA_option1","attributeA_option2","attributeA_option3","attributeB_option1","attributeB_option2","attributeB_option3","trialid","ppntid","calcsd","Bweight","toleranceA","toleranceB","orderr","value1","value2","value3","oraclechoice"
"236",0.471100746188313,0.385865033138543,0.513466021977365,0.402989479480311,0.87203591899015,0.301298970356584,36,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.456761532144523,0.488216798580987,0.468799274267727,2
"237",0.689748339122161,0.823837209958583,0.590712587116286,0.627125853439793,0.909867838723585,0.128469391725957,37,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.676564657925873,0.841948921277531,0.493398230192006,2
"238",0.262824852950871,0.87851564725861,0.580199691699818,0.442743618274108,0.173662063898519,0.313012512633577,38,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.300702487755763,0.730125419182801,0.52394975926482,2
"239",0.613328182371333,0.987493457505479,0.248980145668611,0.571109524928033,0.7109691190999,0.768941501388326,39,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.604440043962218,0.929277807314831,0.358445694241183,2
"240",0.344251929083839,0.57967548049055,0.461197241209447,0.683760836720467,0.401782888453454,0.29092219658196,40,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.415727488586287,0.542224408482741,0.425349863393134,2
"241",0.217616329202428,0.944875659188256,0.248662742553279,0.489010680001229,0.703652271535248,0.908544342732057,41,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.274751982002176,0.894091788103412,0.387585184696179,2
"242",0.00678570102900267,0.199213520158082,0.320219765184447,0.528089497471228,0.0245426299516112,0.462372487410903,42,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.11653386870105,0.162440701167246,0.350146654074227,3
"243",0.504385675303638,0.0988144834991544,0.054012720938772,0.448737641330808,0.193869523704052,0.0405048707034439,43,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.492670299730411,0.118826070910712,0.0511689629944924,1
"244",0.373146125115454,0.00385538977570832,0.966715254355222,0.204222404398024,0.647746010916308,0.0298461560159922,44,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.337583236543364,0.139411310015834,0.769479654704858,3
"245",0.810705445474014,0.0915045407600701,0.455364725319669,0.462418105220422,0.499203531304374,0.186722024809569,45,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.73738179489431,0.17733590719045,0.398808367317542,1
"246",0.896835800958797,0.154991737101227,0.570246312301606,0.272210608702153,0.045102845877409,0.694564817706123,46,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.765335760483714,0.131857233685686,0.596418629228873,1
"247",0.117868623696268,0.899449852062389,0.96175528364256,0.868119723396376,0.454326879465953,0.0327771638985723,47,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.275816223633132,0.805739752568403,0.766180942643826,2
"248",0.162394339218736,0.863898505922407,0.173137757694349,0.969750561751425,0.13755083270371,0.864124332088977,48,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.332364070278249,0.710983206297418,0.318608615461639,2
"249",0.655124341137707,0.0159242420922965,0.354295873083174,0.630571223329753,0.19496328686364,0.381937827682123,49,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.649955263704454,0.053616672570474,0.360115231946111,1
"250",0.323401720728725,0.328641318948939,0.0886204713024199,0.960919459350407,0.859802960650995,0.399874464375898,50,"4",0.5,0.210526315789474,0.01,0.01,0.1,0.457615981491185,0.440464822465162,0.154147627738942,1
"251",0.520503330277279,0.240410662256181,0.74308350100182,0.816263533895835,0.449718727031723,0.0505350413732231,1,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.598334962808478,0.295491731933955,0.560833906362716,1
"252",0.249430487630889,0.770190618000925,0.425618872977793,0.429773596348241,0.790555903920904,0.33320004097186,2,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.296889200451245,0.77554990376934,0.401298127713074,2
"253",0.121732102241367,0.133088327245787,0.123702133307233,0.471276258584112,0.442809992469847,0.205060207983479,3,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.213717406542089,0.21459402862054,0.145112152958877,2
"254",0.0871702469885349,0.973476615734398,0.517208472825587,0.0990938143804669,0.559639860177413,0.419007840799168,4,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.0903080278811486,0.864572206377297,0.491366201239687,2
"255",0.978522371035069,0.0861311904154718,0.919209298910573,0.848306050524116,0.750552129698917,0.986989078111947,5,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.944254918269029,0.260978806016378,0.937046082910935,1
"256",0.718621629057452,0.486122445901856,0.221015657298267,0.0519038930069655,0.130000517005101,0.796979492297396,6,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.543169593254693,0.392406148823762,0.372585087561196,1
"257",0.136188122909516,0.800692882854491,0.58507133834064,0.33342383033596,0.171831000596285,0.260689883725718,7,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.188092256442791,0.635202913839174,0.499707797652503,2
"258",0.866794371278957,0.168266682885587,0.75387312984094,0.460358194541186,0.510278888978064,0.537914788816124,8,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.759837482663754,0.258269895015186,0.697041987465989,1
"259",0.796827322803438,0.071528556291014,0.265722221462056,0.494119194103405,0.882246588123962,0.122406532522291,9,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.717167288935008,0.284875406773369,0.228007566477907,1
"260",0.375672626774758,0.169856176013127,0.0857133166864514,0.850521109765396,0.694833280751482,0.82076426781714,10,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.500632753877557,0.308008045681115,0.279147777510317,1
"261",0.102630025241524,0.545389478793368,0.183402953436598,0.776330311782658,0.532129669794813,0.157379799289629,11,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.279919574331296,0.541900055372695,0.176554754976869,2
"262",0.58363217744045,0.872611092869192,0.246253575896844,0.455615837592632,0.199606398819014,0.734260490164161,12,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.549943666954182,0.695504594434935,0.374676448072454,2
"263",0.663771544815972,0.903046443825588,0.890830248594284,0.52378149330616,0.550719463964924,0.220786575460806,13,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.626932057576548,0.810328817546466,0.714502966190737,2
"264",0.863081939984113,0.789619148010388,0.201546445256099,0.7139824826736,0.291606942424551,0.597663750406355,14,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.823845240691873,0.658563304435168,0.305787841348272,1
"265",0.844853629125282,0.770337905734777,0.045675661182031,0.460076438030228,0.798448343761265,0.177405159920454,15,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.743596473573952,0.777735389425959,0.0803413187447739,2
"266",0.47476932941936,0.416271206689999,0.129468912724406,0.762242712778971,0.0535958744585514,0.42940740683116,16,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.550420219777152,0.320830329786986,0.208400095384078,1
"267",0.272325268248096,0.327451297082007,0.187136219348758,0.688742055324838,0.245665573747829,0.282551097916439,17,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.381908633268291,0.305928738309855,0.212245397919201,1
"268",0.157963574165478,0.753756975522265,0.0127921737730503,0.707317353691906,0.647877509472892,0.889477655058727,18,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.30253035825138,0.725893958140851,0.243498879374544,2
"269",0.892829522723332,0.295164752518758,0.427829067455605,0.0445752574596554,0.922873820411041,0.566044652136043,19,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.669604716074996,0.460351349332517,0.464201589739931,1
"270",0.487892986508086,0.465717890532687,0.141875264234841,0.728854945162311,0.139910747297108,0.0382417587097734,20,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.551304028259198,0.379979168628588,0.114603289096665,1
"271",0.987725164741278,0.907021010061726,0.905963055323809,0.644566142931581,0.534797792555764,0.0217763637192547,21,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.897420159001884,0.809067531770683,0.673282347006821,1
"272",0.984774959972128,0.0146619733422995,0.462190760299563,0.764526796992868,0.465630067279562,0.648428441490978,22,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.926814917082849,0.133337787536316,0.511200676402567,1
"273",0.0190234072506428,0.772188424132764,0.76750126411207,0.451152741676196,0.3994451679755,0.00899410853162408,23,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.132741653152104,0.674098093565063,0.56789411790669,2
"274",0.698605126468465,0.353142016101629,0.896465302677825,0.0578836379572749,0.0232975783292204,0.594776976387948,24,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.529994208439204,0.266340848266784,0.8170736378647,3
"275",0.986132311169058,0.376497654709965,0.323024227051064,0.521851600613445,0.987295582424849,0.204482504865155,25,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.863953176812318,0.53723395147704,0.291829037002141,1
"276",0.402830055216327,0.542056552134454,0.6160509288311,0.756880586734042,0.399305186932907,0.536541914567351,26,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.496001247720989,0.504490403397205,0.595127504024851,3
"277",0.290981065714732,0.714132201159373,0.8518841129262,0.717214233940467,0.154008222511038,0.36242118361406,27,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.403147688932031,0.566731154146653,0.72307807889669,3
"278",0.843804199481383,0.600333609618247,0.795300682773814,0.37655630800873,0.263485312927514,0.686990852700546,28,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.720844228041211,0.511689321015422,0.766798095912428,3
"279",0.545562203973532,0.522400173824281,0.5749989929609,0.741891883080825,0.967498239828274,0.615433187223971,29,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.597227909001767,0.639531243825331,0.58563957039855,2
"280",0.10015037143603,0.870774100534618,0.383307145675644,0.870558704715222,0.43616462382488,0.887930058641359,30,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.302889406509501,0.756403185611003,0.516102649087675,2
"281",0.707075841259211,0.565216899849474,0.128965532174334,0.758119020145386,0.760058549232781,0.809253279585391,31,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.720508256755573,0.616491018108239,0.307988623598296,1
"282",0.362998040625826,0.490049826446921,0.279284473275766,0.738596660783514,0.0586624320130795,0.736100951209664,32,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.461839782772586,0.376526827911699,0.39949933588995,1
"283",0.0336085420567542,0.651295762974769,0.720216897549108,0.6055293364916,0.906843421049416,0.137952026212588,33,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.18411401427645,0.718545146678623,0.566989299828971,2
"284",0.43396249669604,0.378680045483634,0.977913364535198,0.890737225534394,0.698922471841797,0.178249953314662,34,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.554166372706133,0.462954368209466,0.76747562474032,3
"285",0.619780291803181,0.637070577824488,0.595548648620024,0.270278515759856,0.490066753234714,0.215428937459365,35,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.527806140212832,0.598385360827179,0.495517145683009,2
"286",0.471100746188313,0.385865033138543,0.513466021977365,0.402989479480311,0.87203591899015,0.301298970356584,36,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.453176728633576,0.513804739941598,0.457632587340317,2
"287",0.689748339122161,0.823837209958583,0.590712587116286,0.627125853439793,0.909867838723585,0.128469391725957,37,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.673268737626801,0.846476849107268,0.469069640960937,2
"288",0.262824852950871,0.87851564725861,0.580199691699818,0.442743618274108,0.173662063898519,0.313012512633577,38,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.310171896456986,0.693027862163849,0.50988727615607,2
"289",0.613328182371333,0.987493457505479,0.248980145668611,0.571109524928033,0.7109691190999,0.768941501388326,39,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.602218009359939,0.914723894767169,0.385812081384326,2
"290",0.344251929083839,0.57967548049055,0.461197241209447,0.683760836720467,0.401782888453454,0.29092219658196,40,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.433596378461899,0.532861640480788,0.416388018939056,2
"291",0.217616329202428,0.944875659188256,0.248662742553279,0.489010680001229,0.703652271535248,0.908544342732057,41,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.289035895202113,0.881395820332201,0.422315795231905,2
"292",0.00678570102900267,0.199213520158082,0.320219765184447,0.528089497471228,0.0245426299516112,0.462372487410903,42,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.143970910619062,0.153247496419537,0.357628376296672,3
"293",0.504385675303638,0.0988144834991544,0.054012720938772,0.448737641330808,0.193869523704052,0.0405048707034439,43,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.489741455837104,0.123828967763601,0.0504580235084225,1
"294",0.373146125115454,0.00385538977570832,0.966715254355222,0.204222404398024,0.647746010916308,0.0298461560159922,44,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.328692514400341,0.173300290075866,0.720170754792267,3
"295",0.810705445474014,0.0915045407600701,0.455364725319669,0.462418105220422,0.499203531304374,0.186722024809569,45,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.719050882249384,0.198793748798045,0.384669277817011,1
"296",0.896835800958797,0.154991737101227,0.570246312301606,0.272210608702153,0.045102845877409,0.694564817706123,46,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.732460750364944,0.126073607831801,0.602961708460689,1
"297",0.117868623696268,0.899449852062389,0.96175528364256,0.868119723396376,0.454326879465953,0.0327771638985723,47,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.315303123617349,0.782312227694906,0.717287357394142,2
"298",0.162394339218736,0.863898505922407,0.173137757694349,0.969750561751425,0.13755083270371,0.864124332088977,48,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.374856503043128,0.672754381391171,0.354976329903461,2
"299",0.655124341137707,0.0159242420922965,0.354295873083174,0.630571223329753,0.19496328686364,0.381937827682123,49,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.64866299434614,0.0630397801900184,0.361570071661845,1
"300",0.323401720728725,0.328641318948939,0.0886204713024199,0.960919459350407,0.859802960650995,0.399874464375898,50,"5",0.5,0.263157894736842,0.01,0.01,0.1,0.491169546681799,0.468420698344217,0.170529416848072,1
"301",0.520503330277279,0.240410662256181,0.74308350100182,0.816263533895835,0.449718727031723,0.0505350413732231,1,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.613901289314718,0.30650794586951,0.524383987434895,1
"302",0.249430487630889,0.770190618000925,0.425618872977793,0.429773596348241,0.790555903920904,0.33320004097186,2,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.306380943015316,0.776621760923023,0.39643397866013,2
"303",0.121732102241367,0.133088327245787,0.123702133307233,0.471276258584112,0.442809992469847,0.205060207983479,3,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.232114467402234,0.23089516889549,0.149394156889206,1
"304",0.0871702469885349,0.973476615734398,0.517208472825587,0.0990938143804669,0.559639860177413,0.419007840799168,4,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.0909355840596714,0.842791324505877,0.486197746922507,2
"305",0.978522371035069,0.0861311904154718,0.919209298910573,0.848306050524116,0.750552129698917,0.986989078111947,5,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.937401427715821,0.29594832913656,0.940613439711007,3
"306",0.718621629057452,0.486122445901856,0.221015657298267,0.0519038930069655,0.130000517005101,0.796979492297396,6,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.508079186094141,0.373662889408144,0.402898973613781,1
"307",0.136188122909516,0.800692882854491,0.58507133834064,0.33342383033596,0.171831000596285,0.260689883725718,7,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.198473083149446,0.60210492003611,0.482635089514875,2
"308",0.866794371278957,0.168266682885587,0.75387312984094,0.460358194541186,0.510278888978064,0.537914788816124,8,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.738446104940713,0.276270537441106,0.685675758990998,1
"309",0.796827322803438,0.071528556291014,0.265722221462056,0.494119194103405,0.882246588123962,0.122406532522291,9,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.701235282161322,0.32754477686984,0.220464635481078,1
"310",0.375672626774758,0.169856176013127,0.0857133166864514,0.850521109765396,0.694833280751482,0.82076426781714,10,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.525624779298117,0.335638419614713,0.31783466967509,1
"311",0.102630025241524,0.545389478793368,0.183402953436598,0.776330311782658,0.532129669794813,0.157379799289629,11,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.315377484149251,0.541202170688561,0.175185115284924,2
"312",0.58363217744045,0.872611092869192,0.246253575896844,0.455615837592632,0.199606398819014,0.734260490164161,12,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.543205964856928,0.660083294748083,0.400361022507576,2
"313",0.663771544815972,0.903046443825588,0.890830248594284,0.52378149330616,0.550719463964924,0.220786575460806,13,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.619564160128663,0.791785292290641,0.679237509710028,2
"314",0.863081939984113,0.789619148010388,0.201546445256099,0.7139824826736,0.291606942424551,0.597663750406355,14,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.815997900833425,0.632352135720124,0.326636120566706,1
"315",0.844853629125282,0.770337905734777,0.045675661182031,0.460076438030228,0.798448343761265,0.177405159920454,15,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.723345042463686,0.779214886164195,0.0872744502573225,2
"316",0.47476932941936,0.416271206689999,0.129468912724406,0.762242712778971,0.0535958744585514,0.42940740683116,16,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.56555039784871,0.301742154406384,0.224186331916012,1
"317",0.272325268248096,0.327451297082007,0.187136219348758,0.688742055324838,0.245665573747829,0.282551097916439,17,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.40382530627233,0.301624226555424,0.217267233633289,1
"318",0.157963574165478,0.753756975522265,0.0127921737730503,0.707317353691906,0.647877509472892,0.889477655058727,18,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.331443715068561,0.720321354664568,0.289640220494843,2
"319",0.892829522723332,0.295164752518758,0.427829067455605,0.0445752574596554,0.922873820411041,0.566044652136043,19,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.624959754745329,0.493388668695269,0.471476094196796,1
"320",0.487892986508086,0.465717890532687,0.141875264234841,0.728854945162311,0.139910747297108,0.0382417587097734,20,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.56398623660942,0.362831424247768,0.10914889406903,1
"321",0.987725164741278,0.907021010061726,0.905963055323809,0.644566142931581,0.534797792555764,0.0217763637192547,21,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.879359157854005,0.789476836112475,0.626746205343424,1
"322",0.984774959972128,0.0146619733422995,0.462190760299563,0.764526796992868,0.465630067279562,0.648428441490978,22,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.915222908504994,0.157072950375119,0.521002659623168,1
"323",0.0190234072506428,0.772188424132764,0.76750126411207,0.451152741676196,0.3994451679755,0.00899410853162408,23,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.155485302332397,0.654480027451523,0.527972688665614,2
"324",0.698605126468465,0.353142016101629,0.896465302677825,0.0578836379572749,0.0232975783292204,0.594776976387948,24,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.496272024833352,0.248980614699815,0.801195304902074,3
"325",0.986132311169058,0.376497654709965,0.323024227051064,0.521851600613445,0.987295582424849,0.204482504865155,25,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.83951734994097,0.569381210830455,0.285589998992356,1
"326",0.402830055216327,0.542056552134454,0.6160509288311,0.756880586734042,0.399305186932907,0.536541914567351,26,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.514635486221921,0.496977173649755,0.590942819063601,3
"327",0.290981065714732,0.714132201159373,0.8518841129262,0.717214233940467,0.154008222511038,0.36242118361406,27,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.42558101357549,0.537250944744109,0.697316872090788,3
"328",0.843804199481383,0.600333609618247,0.795300682773814,0.37655630800873,0.263485312927514,0.686990852700546,28,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.696252233753177,0.493960463294857,0.76109757854015,3
"329",0.545562203973532,0.522400173824281,0.5749989929609,0.741891883080825,0.967498239828274,0.615433187223971,29,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.607561050007414,0.662957457825541,0.58776768588608,2
"330",0.10015037143603,0.870774100534618,0.383307145675644,0.870558704715222,0.43616462382488,0.887930058641359,30,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.343437213524196,0.73352900262628,0.542661749770081,2
"331",0.707075841259211,0.565216899849474,0.128965532174334,0.758119020145386,0.760058549232781,0.809253279585391,31,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.723194739854846,0.626745841759992,0.343793241883089,1
"332",0.362998040625826,0.490049826446921,0.279284473275766,0.738596660783514,0.0586624320130795,0.736100951209664,32,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.481608131201938,0.353822228204655,0.423542308412786,1
"333",0.0336085420567542,0.651295762974769,0.720216897549108,0.6055293364916,0.906843421049416,0.137952026212588,33,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.21421510872039,0.731995023419394,0.536343780284944,2
"334",0.43396249669604,0.378680045483634,0.977913364535198,0.890737225534394,0.698922471841797,0.178249953314662,34,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.578207147908152,0.479809232754633,0.725388076781344,3
"335",0.619780291803181,0.637070577824488,0.595548648620024,0.270278515759856,0.490066753234714,0.215428937459365,35,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.509411309894763,0.590648317427718,0.475510845095605,2
"336",0.471100746188313,0.385865033138543,0.513466021977365,0.402989479480311,0.87203591899015,0.301298970356584,36,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.449591925122628,0.539392681302209,0.446465900412908,2
"337",0.689748339122161,0.823837209958583,0.590712587116286,0.627125853439793,0.909867838723585,0.128469391725957,37,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.669972817327729,0.851004776937005,0.444741051729867,2
"338",0.262824852950871,0.87851564725861,0.580199691699818,0.442743618274108,0.173662063898519,0.313012512633577,38,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.319641305158209,0.655930305144897,0.495824793047321,2
"339",0.613328182371333,0.987493457505479,0.248980145668611,0.571109524928033,0.7109691190999,0.768941501388326,39,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.59999597475766,0.900169982219507,0.413178468527468,2
"340",0.344251929083839,0.57967548049055,0.461197241209447,0.683760836720467,0.401782888453454,0.29092219658196,40,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.451465268337511,0.523498872478836,0.407426174484978,2
"341",0.217616329202428,0.944875659188256,0.248662742553279,0.489010680001229,0.703652271535248,0.908544342732057,41,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.30331980840205,0.86869985256099,0.45704640576763,2
"342",0.00678570102900267,0.199213520158082,0.320219765184447,0.528089497471228,0.0245426299516112,0.462372487410903,42,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.171407952537074,0.144054291671828,0.365110098519117,3
"343",0.504385675303638,0.0988144834991544,0.054012720938772,0.448737641330808,0.193869523704052,0.0405048707034439,43,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.486812611943797,0.12883186461649,0.0497470840223526,1
"344",0.373146125115454,0.00385538977570832,0.966715254355222,0.204222404398024,0.647746010916308,0.0298461560159922,44,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.319801792257318,0.207189270135898,0.670861854879676,3
"345",0.810705445474014,0.0915045407600701,0.455364725319669,0.462418105220422,0.499203531304374,0.186722024809569,45,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.700719969604458,0.22025159040564,0.370530188316479,1
"346",0.896835800958797,0.154991737101227,0.570246312301606,0.272210608702153,0.045102845877409,0.694564817706123,46,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.699585740246173,0.120289981977916,0.609504787692506,1
"347",0.117868623696268,0.899449852062389,0.96175528364256,0.868119723396376,0.454326879465953,0.0327771638985723,47,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.354790023601565,0.758884702821409,0.668393772144459,2
"348",0.162394339218736,0.863898505922407,0.173137757694349,0.969750561751425,0.13755083270371,0.864124332088977,48,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.417348935808006,0.634525556484923,0.391344044345284,2
"349",0.655124341137707,0.0159242420922965,0.354295873083174,0.630571223329753,0.19496328686364,0.381937827682123,49,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.647370724987827,0.0724628878095628,0.363024911377579,1
"350",0.323401720728725,0.328641318948939,0.0886204713024199,0.960919459350407,0.859802960650995,0.399874464375898,50,"6",0.5,0.315789473684211,0.01,0.01,0.1,0.524723111872414,0.496376574223273,0.186911205957203,1
"351",0.520503330277279,0.240410662256181,0.74308350100182,0.816263533895835,0.449718727031723,0.0505350413732231,1,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.629467615820958,0.317524159805065,0.487934068507074,1
"352",0.249430487630889,0.770190618000925,0.425618872977793,0.429773596348241,0.790555903920904,0.33320004097186,2,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.315872685579387,0.777693618076706,0.391569829607186,2
"353",0.121732102241367,0.133088327245787,0.123702133307233,0.471276258584112,0.442809992469847,0.205060207983479,3,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.250511528262378,0.247196309170441,0.153676160819534,1
"354",0.0871702469885349,0.973476615734398,0.517208472825587,0.0990938143804669,0.559639860177413,0.419007840799168,4,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.0915631402381941,0.821010442634456,0.481029292605327,2
"355",0.978522371035069,0.0861311904154718,0.919209298910573,0.848306050524116,0.750552129698917,0.986989078111947,5,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.930547937162613,0.330917852256741,0.944180796511079,3
"356",0.718621629057452,0.486122445901856,0.221015657298267,0.0519038930069655,0.130000517005101,0.796979492297396,6,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.472988778933589,0.354919629992525,0.433212859666367,1
"357",0.136188122909516,0.800692882854491,0.58507133834064,0.33342383033596,0.171831000596285,0.260689883725718,7,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.208853909856101,0.569006926233047,0.465562381377248,2
"358",0.866794371278957,0.168266682885587,0.75387312984094,0.460358194541186,0.510278888978064,0.537914788816124,8,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.717054727217673,0.294271179867026,0.674309530516008,1
"359",0.796827322803438,0.071528556291014,0.265722221462056,0.494119194103405,0.882246588123962,0.122406532522291,9,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.685303275387636,0.370214146966311,0.212921704484248,1
"360",0.375672626774758,0.169856176013127,0.0857133166864514,0.850521109765396,0.694833280751482,0.82076426781714,10,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.550616804718677,0.36326879354831,0.356521561839863,1
"361",0.102630025241524,0.545389478793368,0.183402953436598,0.776330311782658,0.532129669794813,0.157379799289629,11,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.350835393967205,0.540504286004426,0.173815475592978,2
"362",0.58363217744045,0.872611092869192,0.246253575896844,0.455615837592632,0.199606398819014,0.734260490164161,12,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.536468262759675,0.624661995061232,0.426045596942698,2
"363",0.663771544815972,0.903046443825588,0.890830248594284,0.52378149330616,0.550719463964924,0.220786575460806,13,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.612196262680778,0.773241767034817,0.643972053229319,2
"364",0.863081939984113,0.789619148010388,0.201546445256099,0.7139824826736,0.291606942424551,0.597663750406355,14,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.808150560974977,0.606140967005079,0.347484399785141,1
"365",0.844853629125282,0.770337905734777,0.045675661182031,0.460076438030228,0.798448343761265,0.177405159920454,15,"7",0.5,0.368421052631579,0.01,0.01,0.1,0.70309361135342,0.780694382902431,0.0942075817698711,2
